url,label
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13272_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13273_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13274_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13275_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13276_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13277_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13278_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13279_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13280_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13281_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13282_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13283_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13284_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13285_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13286_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13287_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13288_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13289_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13290_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13291_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13292_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13293_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13294_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13295_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13296_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13297_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13298_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13299_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13300_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13301_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13302_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13303_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13304_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13305_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13306_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13307_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13308_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13309_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13310_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13311_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13312_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13313_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13314_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13315_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13316_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13317_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13318_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13319_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13320_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13321_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13322_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13323_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13324_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13325_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13326_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13327_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13328_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13329_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13330_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13331_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13332_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13333_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13334_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13335_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13336_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13337_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13338_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13339_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13340_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13341_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13342_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13343_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13344_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13345_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13346_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13347_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13348_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13349_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13350_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13351_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13352_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13353_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13354_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13355_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13356_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13357_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13358_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13359_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13360_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13361_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13362_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13363_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13364_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13365_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13366_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13367_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13368_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13369_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13370_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13371_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13372_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13373_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13374_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13375_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13376_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13377_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13378_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13379_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13380_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13381_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13382_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13383_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13384_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13385_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13386_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13387_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13388_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13389_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13390_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13391_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13392_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13393_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13394_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13395_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13396_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13397_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13398_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13399_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13400_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13401_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13402_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13403_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13404_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13405_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13406_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13407_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13408_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13409_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13410_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13411_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13412_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13413_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13414_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13415_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13416_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13417_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/13418_Tomato_Septoria_leaf_spot.jpg,Tomato_Septoria_leaf_spot
